video_url,video_id,video_title,author_name,video_category,comment_id,comment_text,comment_category,comment_time,like_count,reply_count,parent_comment_id,comment_level,user_name,crawl_time
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神复联四没喝酒说不定大结局就能单刷灭霸了,其他,2天前·四川,3,1,,一级评论,user_cb3e6405b1d7de86,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,所以那个时候的洛基到底死了没，漫威后面又出电视剧洛基又没死,其他,1周前·阿联酋,2,2,,一级评论,user_98ae248df4fccea1,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神3下线了两个能压着灭霸打的战力，就算是风暴战斧的雷神也完全打不过海拉，如果海拉在飞船上能一打五,其他,2天前·安徽,1,,,一级评论,user_b109f2913af2ed07,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,感觉雷神让削弱成啥了都有神格了按理说没有暴风战斧也是碾压级别吧,其他,2周前·山西,5,2,,一级评论,user_55bff8288deaab5a,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,这小浣熊好搞笑跟着雷神屁颠屁颠跑,其他,5天前·广东,0,,,一级评论,user_41da7bc077a20a34,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,索尔的巅峰时刻整个复联3，对灭霸单体伤害最高，一斧子扎进去,其他,2周前·北京,3,,,一级评论,user_80d7d0eac1d6ad70,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,真是啥都失去了 所以这样的变强是实打实的 没有人可以不服,其他,2周前·广东,3,,,一级评论,user_ca400f6354bcd320,2026-09-11T13:35:28+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,难以想象这样都能承受，雷神3稍微电击一下就倒地了,其他,2周前·天津,10,3,,一级评论,user_a85fde15fc8e2cf7,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神特效最好做了,其他,1周前·辽宁,0,,,一级评论,user_a2d5fdeb3fdb59b3,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,非要等幻视被爆头了才去单挑灭霸,其他,3周前·重庆,1,2,,一级评论,user_94c588a7a27cee48,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,阿斯加德人的增益是越老越强,其他,1周前·江西,0,,,一级评论,user_90f186bb7e785796,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,所以，班纳为什么不变身浩克，为什么选择用反浩克装甲,其他,1周前·湖北,1,6,,一级评论,user_a0051e25c04ff081,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,这时候雷神基本上就是复联最强了，可惜后面被削的太严重了成胖雷神了，不然后面三巨头应该能压制灭霸打,其他,1周前·中国香港,3,,,一级评论,user_afbe42e657539287,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,我认为复联三可以排影史第一,其他,3周前·山西,2,,,一级评论,user_19e9712e322908ff,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,"复联三：全场MVP雷神！
最大一坨：星爵",其他,3周前·河北,1,,,一级评论,user_15b10ab9c71b6ed4,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,"起初被灭霸狂揍都没事我以为是坦克
看见他拿着斧头锤子我又以为是战士
又看见他大范围魔法伤害又以为是法师
然后又看见他拿雷电给钢铁侠充电又以为是辅助   他真的太全能了",其他,2周前·广西,1,,,一级评论,user_0e3ab0ba20e223b7,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,但是我说实话为什么复联三他能把灭霸打成这样然后复联四的时候为什么加上美队跟钢铁侠三个人都打不过灭霸没宝石呢这是为什么谁能解释一下这不崩坏吗战力谁能解释呢？,其他,3周前·青海,1,5,,一级评论,user_89bb81fa829df93b,2026-09-11T13:35:38+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,灭霸，你给我出来！,其他,3周前·海南,12,2,,一级评论,user_1f6f79d00cd192a1,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,好想买ulucky灰绷带啊，可是只有318块钱了，要是有劵就买了,其他,1周前·江西,0,,,一级评论,user_12a74950fc5d0066,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,生命低于20%  开启自动想爹,其他,3周前·河北,57,1,,一级评论,user_7fc8ce9bd6c32671,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,你雷神叔叔同样的一斧子去砍毁灭博士，博士两根手指挡住了，跟正义联盟里荒原狼砍超人一样,其他,2周前·上海,2,,,一级评论,user_32bceb76a8a1aeef,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神是个神,其他,1周前·北京,1,,,一级评论,user_7987f9eda4d2fee4,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,以雷霆击碎黑暗,其他,2周前·山东,1,,,一级评论,user_6c7aaed1e907999a,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,你雷神叔叔要不是复联四天天酗酒，他能把无宝石灭霸按在地上打,其他,3周前·湖南,4,,,一级评论,user_b678928db28abc99,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,更重要的是灭霸打完响指后直接残了，和他贴在一起的索尔啥事没有,其他,2周前·安徽,3,,,一级评论,user_7352fcf63dc0d6e9,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,可惜了，没有信息，当时雷神不知道灭霸集齐六宝石了，不然那一斧子是照着脑门砍下去的,其他,1周前·江西,1,,,一级评论,user_49b03b3ca45dd01b,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,那复仇者联盟是索尔，为什么没能杀死他？,其他,3周前·广东,1,,,一级评论,user_93e8da50e794c6af,2026-09-11T13:35:48+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,这矮人星的人有点眼熟啊，好像在别的宇宙也是一位传奇,其他,3周前·湖南,45,6,,一级评论,user_852e2f5427693159,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神和惊奇谁强,其他,2周前·河北,9,14,,一级评论,user_ab1e383dbb0d6105,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,复联3雷神救场 还有复联4复仇者联盟集结场景真给我看跳起来了,其他,2周前·浙江,0,,,一级评论,user_7823747674b32ac6,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,这个时候雷神能杀灭霸,其他,3天前·内蒙古,0,,,一级评论,user_d633dd2e13e1f0d9,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,幻视：灭霸弄死我了你知道过来了,其他,3周前·广东,3,2,,一级评论,user_a71760a34250a631,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,海拉跟火焰巨人爆了，你灭霸叔叔美美捡漏,其他,2周前·广东,1,,,一级评论,user_a22c6fa9cc30f801,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,杜姆给我滚出来,其他,3周前·四川,1,,,一级评论,user_6a0509469bfeaf14,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,妇联4必须要ban一下雷神，没办法，给他用良子顶号了不然灭霸都没宝石的状态，要被雷斧吊着打一个人单刷了。,其他,3周前·广东,2,,,一级评论,user_64dae2e91b3f9ba9,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,最强复仇者，最强，最强……索尔，多吃点素，少喝点酒，少喝点……,其他,1周前·湖北,1,,,一级评论,user_55ce58f99ece397e,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,从这一部浩克给钢铁侠说的时候就能看出来，斯塔克本来认为随便能解决的东西，博士和浩克小题大做了，听到班纳说索尔死了一下变脸色了,其他,2周前·陕西,2,,,一级评论,user_8561a45d9f227bff,2026-09-11T13:35:57+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神眼睛是怎么复明的,其他,2周前·浙江,2,5,,一级评论,user_28de6860bce8f722,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,为啥灭霸不在奥丁没去世的时候抢夺六大原石呢,其他,1周前·河南,1,,,一级评论,user_972587ca217bfca2,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,要是一刀把激素男砍了就好了,其他,2周前·江西,1,1,,一级评论,user_03531520ec8abebb,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,灭霸毁了他们飞船，他的人民不是都在飞船上吗？不应该全没了。,其他,3周前·广东,1,1,,一级评论,user_0b585d02a59cc439,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,后面摸大番薯头干嘛,其他,2天前·贵州,0,,,一级评论,user_bad5dc987cfc18e1,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,没有斧头和锤子，你算哪根葱？,其他,1周前·广东,1,,,一级评论,user_356bb5c6e508d7fe,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,弹幕神了，压力钢铁侠和美队就算了，压力雷神的来了,其他,1周前·湖南,0,,,一级评论,user_bb0b3afdd183cc48,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,当时八岁的我看到这个雷神配上漫威BGM心里别提有多激动了,其他,2周前·四川,1,,,一级评论,user_5417afb0796e9cef,2026-09-11T13:36:06+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,打得过带手套的灭霸，被没有手套的灭霸按在地上锤，看看给我索哥削成啥样了,其他,2周前·江苏,1,,,一级评论,user_fb3ee49958f8a5cb,2026-09-11T13:36:07+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,大声告诉我，索尔是什么？,其他,3周前·四川,19,6,,一级评论,user_c08724304090fd91,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,为啥奇异博士打灭霸的时候不利用时间宝石，在多玛姆面前不都用了吗,其他,2周前·安徽,1,1,,一级评论,user_47a04bb42361442f,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,为什么索尔不打响指,其他,2周前·天津,2,4,,一级评论,user_8d5f1bb7acddc569,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神四的雷神都打不过这个时候的雷神,其他,2周前·江西,4,,,一级评论,user_b3ecdf5da7462a74,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,“强者的度量尺”—雷神,其他,1周前·广东,1,,,一级评论,user_75ab75502e61e78e,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,其实彩虹桥才是漫威宇宙最厉害的武器,其他,2天前·广东,0,,,一级评论,user_7f78e591f598da00,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,那会在电影院雷神的音效是真的好 起地飞天闪电配合着雷声简直不要太爽,其他,2周前·广东,0,,,一级评论,user_b90874c8af00e24f,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,说白了就是为了服务剧情，复四就是削弱了雷神，动作和反应都慢了，不然就成雷神个人秀了。你要知道彩虹桥不止能转送啊，那玩意伤害也是离谱,其他,2周前·辽宁,1,,,一级评论,user_68fc7ab6e3dc1ed3,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神这人最精了，说一句众神赐予我力量就开拉闸也不管赐没赐力量,其他,2周前·四川,1,,,一级评论,user_0dba1278158ae3ac,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,@这逼人生 每个漫威电影都用这个bgm我服了,其他,2周前·广西,0,1,,一级评论,user_dd66b5df0e779b96,2026-09-11T13:36:19+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,这个时候的雷神打得过海拉吗？,其他,1周前·江西,0,4,,一级评论,user_9d2af6e9eee27a15,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,比打姐姐的时候狠,其他,2天前·天津,1,1,,一级评论,user_0bf07cbca4187667,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,为什么雷神会直接传送到瓦坎达呢,其他,2周前·浙江,2,6,,一级评论,user_cb51c41ab6f57a7d,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神和超人是一个等级吗,其他,2周前·河北,0,3,,一级评论,user_71712c3c8da41933,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,现在还有人觉得铁线虫能打过雷神的，还觉得雷神是个充电宝,其他,2周前·四川,6,3,,一级评论,user_c38a5fcd7eb720a8,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,寸头雷神太帅了，可惜后面留长了,其他,2天前·河南,0,,,一级评论,user_132cba8c2e179e07,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,造暴风战斧那一幕“我从地狱归来，希望你也是”,其他,2周前·江西,1,,,一级评论,user_21fa57bdac02be6f,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,索尔最后应该砍手的，这样才真是让灭霸功亏一篑最诛心的办法,其他,1周前·山东,0,,,一级评论,user_00aa30a04595b606,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,拿斧子劈向灭霸的时候像神一样,其他,1周前·广西,2,,,一级评论,user_773dd7c20d7c6799,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,可惜复联四雷神变成啤酒罐子了，差点被灭霸用着自己的武器单杀，不知道复联五雷神会不会再回巅峰,其他,2周前·陕西,2,,,一级评论,user_9ab00df72470a0be,2026-09-11T13:36:29+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,雷神这身体打响指应该没问题吧,其他,1周前·河北,0,,,一级评论,user_468cd46f1736fc47,2026-09-11T13:36:41+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,看到雷神的灭霸：,其他,3周前·广东,2,,,一级评论,user_d1e6914985d5e9c1,2026-09-11T13:36:41+08:00
https://v.douyin.com/VbdgIrHokHM/ 12/04 :5pm XMJ:/ J@V.Lw,7675895658934586664,为什么说那年你雷神叔叔选择了弹幕最多的救场方式 #雷神 #复仇者联盟 #漫威 #充能计划,私藏月色i,其他,,这个时期的雷神应该能抗住6颗宝石的辐射打响指，毕竟连恒星的力量都抗住了,其他,1周前·河南,0,,,一级评论,user_d7e4926299f42d5f,2026-09-11T13:36:41+08:00
